certamen;origen;fecha;anio;cerveceria;cerveza_ganadora;estilo;premio;medalla_base;tipo_premio;subcategoria;ciudad;pais
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Tres Islas;Tres Islas Scottish;Scottish Export Ale;Plata;Plata;Beer;Style;Mazatlan;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Tres Islas;Tres Islas Vienna;Vienna Lager;Oro;Oro;Beer;Style;Mazatlan;México
CCA Copa Cervezas America - Chile;Nacional;2016-09;2016;Tres Medallas De Oro, Una De Plata Y Una De Bronce; - ; - ;Best Brew - EEUU;Oro;Brew.;Pais; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2016-09;2016;Tres Medallas De Oro, Una De Plata Y Una De Bronce; - ; - ;Best Brew - EEUU;Oro;Brew.;Pais; - ;EEUU
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Três Morretes;Três Morretes - Irmãos Rebouças;Smoke Porter;Plata;Plata;Beer;Style;Morretes;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Três Torres;HOP RED;American Amber Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Três Torres;Hop Lager;American Pilsner;Bronce;Bronce;Beer;Style; - ;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Três Torres;Hop Lager;American Pilsner;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Três Torres;Hand Made;Black Ale;Bronce;Bronce;Beer;Style; - ;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Três Torres;Brut Chardonnay;Brett Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Três Torres;Jacu;Coffee Beer;Oro;Oro;Beer;Style; - ;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Três Torres;Jacu;Coffee Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Três Torres;CITRA ATTACK;Hazy Pale Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Três Torres;Double Red;Imperial Red Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Três Torres;Roots Strong;Imperial Stout;Oro;Oro;Beer;Style; - ;Brasil
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Triana Brew.;Triana Belgian Tripel;Belgian Tripel;Plata;Plata;Beer;Style;Quito;Ecuador
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Triana Brew.;Triana Barleywine;Wee Heavy;Oro;Oro;Beer;Style;Quito;Ecuador
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Triana Brew.;Christmas Ale;Winter Seasonal Beer;Oro;Oro;Beer;Style;Quito;Ecuador
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Triana Brew.;Triana Barrel Aged;Wood Aged Sour;Oro;Oro;Beer;Style;Quito;Ecuador
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Triana Brew. (Colab. Con Republikan Br. Supplies);Angel Dubbel;Dubbel;Bronce;Bronce;Beer;Style;Quito;Ecuador
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Tributary Brewing Co.;Tributary Jacques;Pumpkin Beer;Plata;Plata;Beer;Style;Kittery;EEUU
Brussels Beer Challenge;Bélgica;2022-10;2022;Tripick;Tripick 7 Ambrée;American Amber Ale;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Triple Point Br.;ImpyLuxe;Chocolate Beer;Bronce;Bronce;Beer;Style; - ;Reino Unido
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Trippy;No Rules;Belgian Fruit Beer;Plata;Plata;Beer;Style;San Pedro de la Paz;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Trippy;Mokatrip;Coffe Stout;Oro;Oro;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;MOKATRIP;Coffee Beer;Plata;Plata;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy;MOKATRIP;Coffee Beer;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Trippy;MOKATRIP;Coffee Beer;Plata;Plata;Beer;Style;San Pedro de la Paz;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Trippy;Mokatrip;Coffee Stout;Oro;Oro;Beer;Style;San Pedro De La Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;NO RULES;Grape Ale;Oro;Oro;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;NO RULES;Grape Ale;pendiente; - ; - ; - ;San Pedro de la Paz;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Trippy;No Rules;Grape Ale;Bronce;Bronce;Beer;Style;San Pedro De La Paz;Chile
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Trippy;NO RULES;Grape Ale;Oro;Oro;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy;NO RULES;Grape Ales;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;TOCINEITOR;Marzen Rauchbier;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;NO BAD DAYS;Scottish Export;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy;BLOODY TRIP;American Fruit Beer;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy;MASSACRE DEL DIABLO;Chili Pepper Beer;Plata;Plata;Beer;Style;San Pedro de la Paz;Chile
Brussels Beer Challenge;Bélgica;2025-10;2025;TripSmith Brewing Co.;Nature Wild Strawberry Barrel-Aged Beer;Brett Beer;Oro Medal;Oro;Beer;BeerStyle;;China
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Triptych Brewing;Little Secret;Session Ipa;Oro;Oro;Beer;Style;Savoy;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Triptych Brewing;Dirty Hippy;Smoke Beer;Plata;Plata;Beer;Style;Savoy;EEUU
Copa Conquistadores - Chile;Nacional;2025-08;2025;Tripulantes;Stout;Sweet Stout;Bronce;Bronce;Beer;Style;Puerto Montt;Chile
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Tröegs Brewing Co.;Troegenator;Smoke Beer;Bronce;Bronce;Beer;Style;Hershey;EEUU
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Trog;Por amor al arte la MONA;American Amber Ale;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Trog;La Mona;Belgian Dubbel;Plata;Plata;Beer;Style;Santiago;Chile
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Trog;TROG WEIZENBOCK;Hefeweizen;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Trog;Weizenbock;Weizenbock;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Chile;2018-10;2018;Trog;SALUM ORIS;Wood-Aged Beer;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Tropel; - ; - ;Best Brew - Plata - Argentina;Plata;Brew.;Pais; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Tropel;Paranoia APA;American Pale Ale;Bronce;Bronce;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Tropel;Arrogante ESB;British Bitter;Plata;Plata;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2024-10;2024;Tropel;Indomable English Porter;Brown Porter;Oro;Oro;Beer;Style; - ;Argentina
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Tropel;Indomable English Porter;Brown Porter;Plata;Plata;Beer;Style;Lujan;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Tropel;Arrogante ESB;English Pale Ale;Oro;Oro;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Tropel;Indomable English Porter;English Porter;Bronce;Bronce;Beer;Style;Luján;Argentina
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Tropel;Arrogante ESB;Extra Special Bitter;Bronce;Bronce;Beer;Style; - ;Brasil
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Tropel;Arrogante ESB;Extra Special Bitter;Oro;Oro;Beer;Style;Lujan;Argentina
Copa Tayrona - Colombia;Internacional;2025-07;2025;Tropel;Arrogante Esb;Extra Special Bitter;Plata;Plata;Beer;Style;Lujan;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Tropel;No me olvides NEIPA;Hazy Ipa;Plata;Plata;Beer;Style; - ;Argentina
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Tropel;Viaje de Ida Session NEIPA;Hazy Pale Ale;Oro;Oro;Beer;Style; - ;Brasil
Copa Tayrona - Colombia;Internacional;2025-07;2025;Tropel;Viaje De Ida Session Neipa;Hazy Pale Ale;Oro;Oro;Beer;Style;Lujan;Argentina
CCA Copa Cervezas America - Chile;Nacional;2019-10;2019;Tropel;Capricho Honey;Honey Beer;Bronce;Bronce;Beer;Style; - ;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Tropel;Segunda Dosis Doble Ipa;Double Ipa;Plata;Plata;Beer;Style;Lujan;Argentina
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Tropel;Que hay de postre? Vol. IV;Imperial Stout;Oro;Oro;Beer;Style;Luján;Argentina
CCA Copa Cervezas America - Chile;Nacional;2024-10;2024;Tropel;Galante Irish Red Ale;Irish Red Ale;Plata;Plata;Beer;Style; - ;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Tropel;Galante Irish Red Ale;Irish Red Ale;Bronce;Bronce;Beer;Style;Lujan;Argentina
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Tropel;Galante Irish Red Ale;Irish Red Ale;Plata;Plata;Beer;Style; - ;Argentina
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Tropel;Galante Irish Red Ale;Irish Red Ale;Bronce;Bronce;Beer;Style;Lujan;Argentina
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Tropel;Que hay de postre? Vol. IV;Pastry Stout;Best Beer - Argentina;Oro;Beer;Pais;Luján;Argentina
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Tropel;Que hay de postre? Vol. IV;Pastry Stout;Oro;Oro;Beer;Style;Luján;Argentina
CCA Copa Cervezas America - Chile;Nacional;2024-10;2024;Tropel;Junior Session IPA;Session Ipa;Plata;Plata;Beer;Style; - ;Argentina
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Tropel;Junior Session Ipa;Session Ipa;Oro;Oro;Beer;Style; - ;Brasil
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Tropel;Sueño de verano Witbier;Witbier;Plata;Plata;Beer;Style;Lujan;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Tropera;GUADALINA;Golden or Blonde Ale;Oro;Oro;Beer;Style; - ;Chile
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Tropera; - ; - ;Best Brew - Chile;Oro;Brew.;Pais; - ;Chile
La Pola Dorada - Colombia;Internacional;2025-09;2025;Tropera;Patagonia Multicolor;Belgian Blond Strong Ale;Plata;Plata;Beer;Style;Puerto Varas;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Tropera;Guadalina;Blonde Ale;Oro;Oro;Beer;Style;Puerto Varas;Chile
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Tropera;GUADALINA;Blonde Ale;Bronce;Bronce;Beer;Style;Puerto Varas;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Tropera;Crazy Juan;Brown Ale;Oro;Oro;Beer;Style;Puerto Varas;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Tropera;Ranita De Darwin;Doble Ipa;Plata;Plata;Beer;Style;Puerto Varas;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Tropera;Ranita De Darwin;Double Red Ale;Oro;Oro;Beer;Style;Puerto Varas;Chile
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Tropera;Ranita de Darwin;Red Ipa;Oro;Oro;Beer;Style;Puerto Varas;Chile
Copa Patagónica de Cervezas - Argentina;Internacional;2025-11;2025;Tropi;Maresia;Witbier;Oro;Oro;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Troubled Monk Brewery;Open Road Brown Ale;Imperial Red Ale;Plata;Plata;Beer;Style;Red Deer;Canadá
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;True Anomaly Brewing Co.;Red Giant;Brett Beer;Plata;Plata;Beer;Style;Houston;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;True Anomaly Brewing Co.;Sea of Waves;Brett Beer;Bronce;Bronce;Beer;Style;Houston;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;True Anomaly Brewing Co.;Flanders Redux;Specialty Saison;Plata;Plata;Beer;Style;Houston;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;True Anomaly Brewing Co.;Flanders Redux;Specialty Saison;Oro;Oro;Beer;Style;Houston;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;True North Ale Co.;Linebrook Lager;International Dark Lager;Plata;Plata;Beer;Style;Ipswich;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;True North Ale Co.;Vincianne;Specialty Saison;Oro;Oro;Beer;Style;Ipswich;EEUU
Brussels Beer Challenge;Bélgica;2024-10;2024;True North Ale Company;Festbier;German  Marzen;Silver Medal;Plata;Beer;BeerStyle;;EEUU
Brussels Beer Challenge;Bélgica;2023-10;2023;Trueman Brewing Co.;Chocolate Rain Milk Imperial Stout;Chocolate Beer;Silver Medal;Plata;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2024-10;2024;Trueman Brewing Co.;Chocolate Rain Milk Imperial Stout;Chocolate Beer;Gold Medal;Oro;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2024-10;2024;Trueman Brewing Co.;Hurricane Sour Ale;Fruit Beer;Gold Medal;Oro;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2023-10;2023;Trueman Brewing Co.;Haihe River Gose;Gose;Bronze Medal;Bronce;Beer;BeerStyle;;China
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Trueman Brewing Co.;Flipped Chocolate Milk Stout;Sweet Stout;Plata;Plata;Beer;Style;Tianjin;China
Brussels Beer Challenge;Bélgica;2024-10;2024;Trueman Brewing Co.;Flipped Chocolate Milk Stout;Sweet/Milk Stout;Gold Medal;Oro;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2025-10;2025;Trueman Brewing Co.;Flipped Chocolate Milk Stout;Sweet/Milk Stout;Plata Medal;Plata;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2021-10;2021;Trueman Brewing Co.;Flipped Milk Stout;Sweet/Milk Stout;Gold Medal;Oro;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2023-10;2023;Trueman Brewing Co.;Flipped Milk Stout;Sweet/Milk Stout;Silver Medal;Plata;Beer;BeerStyle;;China
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Trumer Brauerei;Trumer Pils;Light Lager;Oro;Oro;Beer;Style;Berkeley;EEUU
CCA Copa Cervezas America - Chile;Nacional;2019-10;2019;Trumer Brew.;Trumer Pils;German Pils;Oro;Oro;Beer;Style; - ;EEUU
Brussels Beer Challenge;Bélgica;2020-10;2020;Tsai's Actual Brewing Co., Ltd.;Tsai's Flanders Red Ale;Oud Rood (Flanders Red Ale);Silver Medal;Plata;Beer;BeerStyle;;Taiwan
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Tsingtao Brewery Co.;Tsingtao Wheat Beer;Gose;Plata;Plata;Beer;Style;Qingdao;China
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Tsingtao Brewery Co.;Tsingtao Non-Alcoholic Wheat Beer;Honey Beer;Oro;Oro;Beer;Style;Qingdao;China
Brussels Beer Challenge;Bélgica;2018-10;2018;Tsingtao Brewery Co., Ltd.;Tsingtao IPA;English IPA;Bronze Medal;Bronce;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2018-10;2018;Tsingtao Brewery Co., Ltd.;Tsingtao Stout;Russian Imperial Stout;Silver Medal;Plata;Beer;BeerStyle;;China
Brussels Beer Challenge;Bélgica;2023-10;2023;Tsingtao Brewery Co.,Ltd.;Tsingtao India Pale Ale;English IPA;Gold Medal;Oro;Beer;BeerStyle;;China
CCA Copa Cervezas America - Chile;Nacional;2025-10;2025;Tubinator;Tubinger;Doppelbock;Oro;Oro;Beer;Style;Pirque;Chile
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Tubinger;Summer Ale;Summer Ale;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tubinger; - ; - ;Best Brew - Chile;Oro;Brew.;Pais; - ;Chile
CCA Copa Cervezas America - Chile;Chile;2018-10;2018;Tubinger; - ; - ;Best Brew - Chile;Oro;Brew.;Pais; - ;Chile
Copa Tayrona - Colombia;Internacional;2025-07;2025;Tubinger; - ; - ;Best Brew - Chile;Oro;Brew.;Pais; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2017-10;2017;Tubinger;Tubinger Hoppiness IPA;American Ipa;Plata;Plata;Beer;Style; - ;Chile
Copa Tayrona - Colombia;Internacional;2025-07;2025;Tubinger;Barley Wine;Barley Wine;Plata;Plata;Beer;Style;Pirque;Chile
CCA Copa Cervezas America - Chile;Chile;2018-10;2018;Tubinger;Tübinger Tübinator;Best Beer - ;Best Beer;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Chile;2018-10;2018;Tubinger;Tübinger Tübinator;British Strong Ale;Best Style - British Strong Ale;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Chile;2018-10;2018;Tubinger;Tübinger Tübinator;British Strong Ale;Oro;Oro;Beer;Style; - ;Chile
Copa ACI - Chile;Nacional;2025-04;2025;Tubinger;Yincana;COMPLETAR;Bronce;Bronce;Beer;Style;Santiago;Chile
Copa Tayrona - Colombia;Internacional;2025-07;2025;Tubinger;1925;Experimental Beer;Oro;Oro;Beer;Style;Pirque;Chile
Copa Tayrona - Colombia;Internacional;2025-07;2025;Tubinger;Summer Ale;Golden Ale;Oro;Oro;Beer;Style;Pirque;Chile
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tubinger;Tübinger Hoppiness IPA;American Ipa;Oro;Oro;Beer;Style; - ;Chile
World Beer Awards. Fase local - Chile;Nacional;2025-05;2025;Tubinger;Irish Red Ale;Irish Red Ale;Country Winner - Oro;Oro;Beer;Pais; - ;Chile
World Beer Awards - Reino Unido;Internacional;2025-08;2025;Tubinger;Irish Red Ale;Irish Red Ale;World’s Best;Oro;Beer;Global;Pirque;Chile
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Tubinger;Wharakiri;New Zealand Ipa;Plata;Plata;Beer;Style;Santiago;Chile
World Beer Awards. Fase local - Chile;Nacional;2025-05;2025;Tubinger;Tübinator;Strong;Country Winner - Oro;Oro;Beer;Pais; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tubinger;Tübinator Strong Dark Ale;STRONG ALE;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tubinger;Tübinator Strong Dark Ale;STRONG ALE;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2017-10;2017;Tubinger;Tubinger Tubinator;Strong Ale;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tupiniquim; - ; - ;Best Brew - EEUU;Oro;Brew.;Pais; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2016-09;2016;Tupiniquim;Tupiniquim Mandala Imperial Stout;American Porter;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tupiniquim;Tupiniquim Funky & Sour Ale;American Sour Ale;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2016-09;2016;Tupiniquim;Tupiniquim Tirana Sour;American Sour Ale;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Saison de Caju;Belgian/French Ale;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2016-09;2016;Tupiniquim;Tupiniquim Sour & Funky Ale;European Sour Ale;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tupiniquim;Evil Twin Brazil Berliner Maracujá;Fruit Beer;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tupiniquim;Monjolo Floresta Negra;Fruit Beer;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tupiniquim;Tupiniquim Frutas de Jardim Framboesa;Fruit Beer;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2016-09;2016;Tupiniquim;Tupiniquim Lógica Absurda Berliner Weisse;Fruit Beer;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Tupiniquim;Tupiniquim Anunciacao IPA;American Ipa;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Monjolo;PORTER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Saison de Caju;Saison;Best Beer - Copa;Oro;Beer;Pais; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Saison de Caju;Saison;Best Style - Belgian/French Ale;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Monjolo;STOUT;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2016-09;2016;Tupiniquim;Tupiniquim/Dogma Loucura de Baco 2016;Strong American Amber Ale;Bronce;Bronce;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Turtle Stack Brewery;Betty the Gnome;Specialty Saison;Oro;Oro;Beer;Style;La Crosse;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Tustin Brewing Co.;Portola Breakfast Stout;Coffee Beer;Bronce;Bronce;Beer;Style;Tustin;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Tustin Brewing Co.;Portola Breakfast Stout;Coffee Stout or Porter;Oro;Oro;Beer;Style;Tustin;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Tustin Brewing Co.;Blimp Hangar Porter;Robust Porter;Bronce;Bronce;Beer;Style;Tustin;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Tustin Brewing Co.;Blimp Hangar;Robust Porter;Bronce;Bronce;Beer;Style;Tustin;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Twin Peaks Brewing Co.;Double Barrel Knotty;Herb & Spice Beer;Plata;Plata;Beer;Style;Irving;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Twisted Pine Brewing Co.;Big Shot Espresso Stout;Coffee Beer;Oro;Oro;Beer;Style;Boulder;EEUU
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Two Barrel Br.;LA MAGNIFIQUE;Belgian Pale Ale;Bronce;Bronce;Beer;Style;Sangolqui;Ecuador
